name,address,city,state,phone,website,rating,review_count,categories,hours,google_maps_url,business_status,has_website,search_term,vertical,scraped_at,place_id
Prestige Landscape & Design,"1603 Fuller Dr, Dallas, TX 75228, USA",Dallas,TX,(469) 972-3137,https://www.prestigelandscapedesign.com/,4.9,84,"general_contractor, service, point_of_interest, establishment",Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,https://maps.google.com/?cid=15987010146500702121&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,yes,"landscaping company Dallas, TX",landscaping,2026-03-11T15:49:59.460118,ChIJ68JjE8dz00sRqW-9ggZF3d0
Vargas Landscape & Sprinklers,"618 S Clinton Ave, Dallas, TX 75208, USA",Dallas,TX,(214) 797-6032,http://vargaslandscapeandsprinklers.com/,4.9,56,"general_contractor, service, point_of_interest, establishment",Monday: 8:00 AM – 6:00 PM | Tuesday: 8:00 AM – 6:00 PM | Wednesday: 8:00 AM – 6:00 PM | Thursday: 8:00 AM – 6:00 PM | Friday: 8:00 AM – 6:00 PM | Saturday: 8:00 AM – 6:00 PM | Sunday: 8:00 AM – 6:00 PM,https://maps.google.com/?cid=14193611923770804995&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,yes,"landscaping company Dallas, TX",landscaping,2026-03-11T15:49:59.460125,ChIJ0yUpPSGbToYRA4sb_NfW-cQ
Victory Landscapes,"2500 Sylvan Ave, Dallas, TX 75212, USA",Dallas,TX,(469) 404-4954,http://www.victorylandscapes.com/,5,133,"general_contractor, service, point_of_interest, establishment",Monday: 7:00 AM – 6:00 PM | Tuesday: 7:00 AM – 6:00 PM | Wednesday: 7:00 AM – 6:00 PM | Thursday: 7:30 AM – 6:00 PM | Friday: 7:00 AM – 6:00 PM | Saturday: 9:00 AM – 1:00 PM | Sunday: Closed,https://maps.google.com/?cid=9754955651774124854&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,yes,"landscaping company Dallas, TX",landscaping,2026-03-11T15:49:59.460134,ChIJ7cAmarufToYRNpOvN3uQYIc
Evergreen Sustainable Landscapes LLC,"13101 Preston Rd Ste 110-3222, Dallas, TX 75240, USA",Dallas,TX,(469) 436-6304,http://www.evergreenlandscapestx.com/,5,24,"general_contractor, service, point_of_interest, establishment",Monday: 8:00 AM – 5:00 PM | Tuesday: 8:00 AM – 5:00 PM | Wednesday: 8:00 AM – 5:00 PM | Thursday: 8:00 AM – 5:00 PM | Friday: 8:00 AM – 5:00 PM | Saturday: Closed | Sunday: Closed,https://maps.google.com/?cid=6593587917731724772&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,yes,"landscaping company Dallas, TX",landscaping,2026-03-11T15:49:59.460142,ChIJDaidtNQhTIYR5P2030YhgVs
North Dallas Landscapes,"10050 Cayuga Dr, Dallas, TX 75228, USA",Dallas,TX,(214) 275-4998,https://northdallaslandscapes.com/contact-us/,4.7,37,"general_contractor, service, point_of_interest, establishment",Monday: 9:00 AM – 4:00 PM | Tuesday: 9:00 AM – 4:00 PM | Wednesday: 9:00 AM – 4:00 PM | Thursday: 9:00 AM – 4:00 PM | Friday: 9:00 AM – 4:00 PM | Saturday: Closed | Sunday: Closed,https://maps.google.com/?cid=158963021329951518&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,yes,"landscaping company Dallas, TX",landscaping,2026-03-11T15:49:59.460150,ChIJq6rqJxWhToYRHmvLkgbANAI
Original Landscape Concepts Inc.,"7879 Spring Valley Rd, Dallas, TX 75254, USA",Dallas,TX,(972) 380-1659,https://originallandscapeconcepts.com/,5,34,"general_contractor, service, point_of_interest, establishment",Monday: 8:00 AM – 6:00 PM | Tuesday: 8:00 AM – 6:00 PM | Wednesday: 8:00 AM – 6:00 PM | Thursday: 8:00 AM – 6:00 PM | Friday: 8:00 AM – 6:00 PM | Saturday: Closed | Sunday: Closed,https://maps.google.com/?cid=12008356766144821999&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,yes,"landscaping company Dallas, TX",landscaping,2026-03-11T15:49:59.460158,ChIJCSvCWjUgTIYR73o4FttApqY
Terra Turf Landscape,"3300 Dallas Pkwy Suite 200, Plano, TX 75093, USA",Dallas,TX,(972) 424-8873,https://www.terraturf.com/,4.8,274,"general_contractor, service, point_of_interest, establishment",Monday: 7:00 AM – 7:00 PM | Tuesday: 7:00 AM – 7:00 PM | Wednesday: 7:00 AM – 7:00 PM | Thursday: 7:00 AM – 7:00 PM | Friday: 7:00 AM – 7:00 PM | Saturday: Closed | Sunday: Closed,https://maps.google.com/?cid=16575081936622666659&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,yes,"landscaping company Dallas, TX",landscaping,2026-03-11T15:49:59.460166,ChIJ53DGLockTIYRo0Nj6zOFBuY
Earth Green Lands,"3508 Doug Dr, Dallas, TX 75247, USA",Dallas,TX,(214) 659-1669,https://earthgreenlands.com/?utm_source=google&utm_medium=google-my-business&utm_campaign=lead&utm_content=call-now&utm_term=landscaping-dallas,4.8,24,"general_contractor, service, point_of_interest, establishment",Monday: 7:30 AM – 7:30 PM | Tuesday: 7:30 AM – 7:30 PM | Wednesday: 7:30 AM – 7:30 PM | Thursday: 7:30 AM – 7:30 PM | Friday: 7:30 AM – 7:30 PM | Saturday: 7:30 AM – 7:30 PM | Sunday: Closed,https://maps.google.com/?cid=4844244287062391786&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,yes,"landscaping company Dallas, TX",landscaping,2026-03-11T15:49:59.460175,ChIJix2MKrGjToYR6ruRX4M2OkM
Gardens for Texas,"6510 Abrams Rd, Dallas, TX 75231, USA",Dallas,TX,(469) 330-9987,https://gardensfortexas.com/contact,4.7,66,"general_contractor, service, point_of_interest, establishment",Monday: 9:00 AM – 6:00 PM | Tuesday: 9:00 AM – 6:00 PM | Wednesday: 9:00 AM – 6:00 PM | Thursday: 9:00 AM – 6:00 PM | Friday: 9:00 AM – 6:00 PM | Saturday: Closed | Sunday: Closed,https://maps.google.com/?cid=2603443799719571116&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,yes,"landscaping company Dallas, TX",landscaping,2026-03-11T15:49:59.460183,ChIJDWntlImfToYRrG76mldKISQ
J.Jc DFW Lawn care services LLC.,"5834 Plum Dale Rd, Dallas, TX 75241, USA",Dallas,TX,(469) 849-1852,https://www.facebook.com/profile.php?id=61576151453748&mibextid=wwXIfr&mibextid=wwXIfr,5,28,"general_contractor, service, point_of_interest, establishment",Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,https://maps.google.com/?cid=1575901603332993802&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,no,"lawn care service Dallas, TX",landscaping,2026-03-11T15:50:00.915393,ChIJ4SrC6ZaXToYRCrOhoyi63hU
TruGreen Lawn Care,"4908 Olson Dr, Dallas, TX 75227, USA",Dallas,TX,(833) 418-5004,https://www.trugreen.com/local-lawn-care/texas/dallas/?utm_source=gmb&utm_channel=organic,4.4,548,"service, point_of_interest, establishment",Monday: 6:30 AM – 8:00 PM | Tuesday: 6:30 AM – 8:00 PM | Wednesday: 6:30 AM – 8:00 PM | Thursday: 6:30 AM – 8:00 PM | Friday: 6:30 AM – 8:00 PM | Saturday: 7:30 AM – 6:00 PM | Sunday: Closed,https://maps.google.com/?cid=11419437804871845900&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,yes,"lawn care service Dallas, TX",landscaping,2026-03-11T15:50:00.915415,ChIJqzI0XY6jToYRDIgNRi7-eZ4
"The Grounds Guys of Dallas, Park Cities & Lakewood","5641 SMU Boulevard Suite 105, Dallas, TX 75206, USA",Dallas,TX,(214) 296-4186,https://www.groundsguys.com/university-park-tx/?cid=LSTL_GUY000204&utm_source=gmb&utm_campaign=local&utm_medium=organic,4.9,52,"supplier, general_contractor, service, food, point_of_interest, establishment",Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,https://maps.google.com/?cid=2407703059048934529&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,yes,"lawn care service Dallas, TX",landscaping,2026-03-11T15:50:00.915425,ChIJq6qqqtaYToYRgaw79yzhaSE
Sam’s lawn care dfw,"2419 Lapsley St, Dallas, TX 75212, USA",Dallas,TX,,,4.8,17,"service, point_of_interest, establishment",Monday: 7:00 AM – 7:00 PM | Tuesday: 7:00 AM – 7:00 PM | Wednesday: 7:00 AM – 7:00 PM | Thursday: 7:00 AM – 7:00 PM | Friday: 7:00 AM – 7:00 PM | Saturday: 7:00 AM – 7:00 PM | Sunday: Closed,https://maps.google.com/?cid=13178292443486224052&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,no,"lawn care service Dallas, TX",landscaping,2026-03-11T15:50:00.915432,ChIJjVRSNYGbToYRtP414Cez4rY
DFW Landscape Solutions,"10601 Bruton Rd, Dallas, TX 75217, USA",Dallas,TX,(469) 506-7634,https://www.dfwlandscapesolutions.com/,5,17,"general_contractor, service, point_of_interest, establishment",Monday: 7:30 AM – 6:30 PM | Tuesday: 7:30 AM – 6:30 PM | Wednesday: 7:30 AM – 6:30 PM | Thursday: 7:30 AM – 6:30 PM | Friday: 7:30 AM – 6:30 PM | Saturday: Closed | Sunday: Closed,https://maps.google.com/?cid=2599771829123486999&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,yes,"lawn care service Dallas, TX",landscaping,2026-03-11T15:50:00.915440,ChIJpwnBMCClToYRFxX5U7Q-FCQ
Weed Man Lawn Care,"915 Finn Rd # 100, Hutchins, TX 75172, USA",Dallas,TX,(469) 389-3719,https://weedman.com/en-us/dallas-east,4.8,119,"service, point_of_interest, establishment",Monday: 8:00 AM – 7:00 PM | Tuesday: 8:00 AM – 7:00 PM | Wednesday: 8:00 AM – 7:00 PM | Thursday: 8:00 AM – 7:00 PM | Friday: 8:00 AM – 6:00 PM | Saturday: 9:00 AM – 2:00 PM | Sunday: Closed,https://maps.google.com/?cid=8512806634649231828&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,yes,"lawn care service Dallas, TX",landscaping,2026-03-11T15:50:00.915448,ChIJlx9asvC_ToYR1CHbC4iQI3Y
Texas Landscape Services of Dallas/Fort Worth,"10841 FM1385, Pilot Point, TX 76258, USA",Dallas,TX,(469) 455-9733,https://txlandscapeservices.com/,4.9,36,"general_contractor, service, point_of_interest, establishment",Monday: 8:00 AM – 6:00 PM | Tuesday: 8:00 AM – 6:00 PM | Wednesday: 8:00 AM – 6:00 PM | Thursday: 8:00 AM – 6:00 PM | Friday: 8:00 AM – 6:00 PM | Saturday: 8:00 AM – 12:00 PM | Sunday: Closed,https://maps.google.com/?cid=220959565481706710&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,yes,"landscape maintenance Dallas, TX",landscaping,2026-03-11T15:50:02.369129,ChIJhWOPoCt_ToYR1gRD2o0BEQM
High Quality Landscape Services,"17726 Frank Jackson Dr Suite 100, Dallas, TX 75252, USA",Dallas,TX,(972) 903-2749,http://hqlawns.com/?ref=GBP,4.5,19,"general_contractor, service, point_of_interest, establishment",Monday: 8:00 AM – 4:00 PM | Tuesday: 8:00 AM – 4:00 PM | Wednesday: 8:00 AM – 4:00 PM | Thursday: 8:00 AM – 4:00 PM | Friday: 8:00 AM – 4:00 PM | Saturday: Closed | Sunday: Closed,https://maps.google.com/?cid=4020817987825028738&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,yes,"landscape maintenance Dallas, TX",landscaping,2026-03-11T15:50:02.369153,ChIJsaL9siYiTIYRgs7PHqjQzDc
Texas Sage Landscaping & Lawn,"18383 Preston Rd #202, Dallas, TX 75252, USA",Dallas,TX,(469) 277-7252,http://txsagelandscaping.com/,5,20,"general_contractor, service, point_of_interest, establishment",Monday: 8:00 AM – 4:00 AM | Tuesday: 8:00 AM – 4:00 AM | Wednesday: 8:00 AM – 4:00 AM | Thursday: 8:00 AM – 4:00 AM | Friday: 8:00 AM – 4:00 AM | Saturday: Closed | Sunday: Closed,https://maps.google.com/?cid=16277305029982129891&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,yes,"landscape maintenance Dallas, TX",landscaping,2026-03-11T15:50:02.369163,ChIJE8AUgQHbEKUR447DFK-a5OE
Beyond Lawn Care & Landscaping LLC,"707 Button Dr, Mesquite, TX 75150, USA",Dallas,TX,(972) 803-7495,https://beyondlawncares.com/,4.9,98,"general_contractor, point_of_interest, service, establishment",Monday: 8:00 AM – 5:00 PM | Tuesday: 8:00 AM – 5:00 PM | Wednesday: 8:00 AM – 5:00 PM | Thursday: 8:00 AM – 5:00 PM | Friday: 8:00 AM – 5:00 PM | Saturday: 9:00 AM – 2:00 PM | Sunday: Closed,https://maps.google.com/?cid=971177450130793807&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,yes,"lawn mowing service Dallas, TX",landscaping,2026-03-11T15:50:04.251118,ChIJOzBLS2CnToYRT2Xq0L5Qeg0
JT Lawn Service - Lawn Care and Lawn Mowing Service,"631 Power Dr, Duncanville, TX 75116, USA",Dallas,TX,(972) 994-6863,https://jtlawnservice.com/,4.8,60,"general_contractor, point_of_interest, service, establishment",Monday: 8:00 AM – 5:00 PM | Tuesday: 8:00 AM – 5:00 PM | Wednesday: 8:00 AM – 5:00 PM | Thursday: 8:00 AM – 5:00 PM | Friday: 8:00 AM – 5:00 PM | Saturday: 8:00 AM – 5:00 PM | Sunday: Closed,https://maps.google.com/?cid=7594071230351399622&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,yes,"lawn mowing service Dallas, TX",landscaping,2026-03-11T15:50:04.251140,ChIJC6RqpeeRToYRxtobhIyPY2k
Mowing R Us,"7548 Preston Rd #141, Frisco, TX 75034, USA",Dallas,TX,(972) 515-2111,http://mowingrus.com/,4.8,383,"point_of_interest, service, establishment",Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,https://maps.google.com/?cid=2027835238414356602&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,yes,"lawn mowing service Dallas, TX",landscaping,2026-03-11T15:50:04.251149,ChIJw9_Iccc9TIYRehC1yGdRJBw
Gutierrez Property Maintenance,"1512 Glenfield Ave, Dallas, TX 75224, USA",Dallas,TX,(469) 487-9160,,5,15,"general_contractor, point_of_interest, service, establishment",Monday: 7:00 AM – 6:00 PM | Tuesday: 7:00 AM – 6:00 PM | Wednesday: 7:00 AM – 6:00 PM | Thursday: 7:00 AM – 6:00 PM | Friday: 7:00 AM – 6:00 PM | Saturday: 7:00 AM – 6:00 PM | Sunday: Closed,https://maps.google.com/?cid=1715673155492772879&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,no,"lawn mowing service Dallas, TX",landscaping,2026-03-11T15:50:04.251157,ChIJ19Cv8LybToYRD_zRF6VLzxc
CGreens Landscape / Irrigation / Drainage,"12520 Schroeder Rd Suite #101, Dallas, TX 75243, USA",Dallas,TX,(972) 231-2870,https://www.cgreens.com/,4.2,114,"general_contractor, point_of_interest, service, establishment",Monday: 8:00 AM – 5:00 PM | Tuesday: 8:00 AM – 5:00 PM | Wednesday: 8:00 AM – 5:00 PM | Thursday: 8:00 AM – 5:00 PM | Friday: 8:00 AM – 5:00 PM | Saturday: Closed | Sunday: Closed,https://maps.google.com/?cid=2389600888068711986&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,yes,"landscaper Dallas, TX",landscaping,2026-03-11T15:50:06.099146,ChIJBcomWj0gTIYRMiZL2FiRKSE
Artz Landscape Designs,"8080 N Central Expy Suite 1517, Dallas, TX 75206, USA",Dallas,TX,(469) 701-3995,http://www.artzlandscape.com/,4.9,31,"general_contractor, point_of_interest, service, establishment",Monday: 9:00 AM – 5:00 PM | Tuesday: 9:00 AM – 5:00 PM | Wednesday: 9:00 AM – 5:00 PM | Thursday: 9:00 AM – 5:00 PM | Friday: 9:00 AM – 5:00 PM | Saturday: Closed | Sunday: Closed,https://maps.google.com/?cid=13969819954923001839&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,yes,"landscaper Dallas, TX",landscaping,2026-03-11T15:50:06.099170,ChIJge8SCIKfToYR71dZ1TvF3sE
Plano Landscaping Company,"5717 Legacy Dr Suite 250, Plano, TX 75024, USA",Dallas,TX,(214) 624-6011,https://planolandscaping.net/,4.9,96,"general_contractor, service, point_of_interest, establishment",Monday: 8:00 AM – 7:00 PM | Tuesday: 8:00 AM – 7:00 PM | Wednesday: 8:00 AM – 7:00 PM | Thursday: 8:00 AM – 7:00 PM | Friday: 8:00 AM – 7:00 PM | Saturday: 8:00 AM – 7:00 PM | Sunday: Closed,https://maps.google.com/?cid=8426408222993873715&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,yes,"landscaping company Plano, TX",landscaping,2026-03-11T15:50:07.583739,ChIJA6HLklo9TIYRM_v6P6Kd8HQ
