name,address,area,city,phone,website,rating,review_count,categories,hours,google_maps_url,search_term,scraped_at
Charlotte Family Dentistry,"
4600 Park Rd Suite 425, Charlotte, NC 28209, United States",Central Charlotte,Charlotte,+1 704-247-6499,https://cltfamilydentistry.com/,4.9,941,Dentist,Show open hours for the week,https://www.google.com/maps/place/Charlotte+Family+Dentistry/data=!4m7!3m6!1s0x88569f8f1dd00937:0xef46bb34219cae9e!8m2!3d35.1682941!4d-80.8513528!16s%2Fg%2F1tgd7785!19sChIJNwnQHY-fVogRnq6cITS7Ru8?authuser=0&hl=en&rclk=1,dentist Uptown Charlotte NC,2026-02-27T16:39:23.926536
Charlotte DentalPro,"
518 East Blvd, Charlotte, NC 28203, United States",Central Charlotte,Charlotte,+1 704-247-4000,http://www.charlottedentalpro.com/,4.7,694,Dentist,Show open hours for the week,https://www.google.com/maps/place/Charlotte+DentalPro/data=!4m7!3m6!1s0x88569f9d5236d73b:0x7e6f855e436444c6!8m2!3d35.2085368!4d-80.8538252!16s%2Fg%2F1hc974dlp!19sChIJO9c2Up2fVogRxkRkQ16Fb34?authuser=0&hl=en&rclk=1,dentist Uptown Charlotte NC,2026-02-27T16:39:34.415686
Charlotte Dentistry Uptown Dentist,"
400 S Tryon St suite m-4, Charlotte, NC 28202, United States",Central Charlotte,Charlotte,+1 704-376-5950,,5.0,2,Dental clinic,Show open hours for the week,https://www.google.com/maps/place/Charlotte+Dentistry+Uptown+Dentist/data=!4m7!3m6!1s0x8856a02ecd6b089d:0xa4f89493525a7a4c!8m2!3d35.2249244!4d-80.847242!16s%2Fg%2F11bbt9b_jq!19sChIJnQhrzS6gVogRTHpaUpOU-KQ?authuser=0&hl=en&rclk=1,dentist Uptown Charlotte NC,2026-02-27T16:39:42.926847
SouthEnd Dentistry,"
1520 South Blvd Suite 110, Charlotte, NC 28203, United States",Central Charlotte,Charlotte,+1 704-335-8266,https://southendpremierdentistry.com/,4.6,1361,Dentist,Show open hours for the week,https://www.google.com/maps/place/SouthEnd+Dentistry/data=!4m7!3m6!1s0x88569f78b332570d:0x9afbc424d1bdc6cc!8m2!3d35.2142391!4d-80.855509!16s%2Fg%2F1thvhn9c!19sChIJDVcys3ifVogRzMa90STE-5o?authuser=0&hl=en&rclk=1,dentist South End Charlotte NC,2026-02-27T16:40:10.192152
SouthView Dentistry,"
2201 South Blvd #210, Charlotte, NC 28203, United States",Central Charlotte,Charlotte,+1 704-272-2741,http://southviewdentistrycharlotte.com/,4.9,689,Dentist,Show open hours for the week,https://www.google.com/maps/place/SouthView+Dentistry/data=!4m7!3m6!1s0x88569f70df6cbb5d:0x77b1475357275ca7!8m2!3d35.206585!4d-80.86095!16s%2Fg%2F1tgkh_c_!19sChIJXbts33CfVogRp1wnV1NHsXc?authuser=0&hl=en&rclk=1,dentist South End Charlotte NC,2026-02-27T16:40:19.463870
Dynamic Dental of Southend,"
2041 South Blvd Suite 104, Charlotte, NC 28203, United States",Central Charlotte,Charlotte,+1 704-916-9970,https://www.dynamicdentalofsouthend.com/contact-us/,4.8,86,Dental clinic,Show open hours for the week,https://www.google.com/maps/place/Dynamic+Dental+of+Southend/data=!4m7!3m6!1s0x88569f90185ebe97:0xecc7e82137e1c636!8m2!3d35.2085305!4d-80.859673!16s%2Fg%2F11jyb12j93!19sChIJl75eGJCfVogRNsbhNyHox-w?authuser=0&hl=en&rclk=1,dentist South End Charlotte NC,2026-02-27T16:40:27.039057
South Blvd Dentistry,"
2400 South Blvd #201, Charlotte, NC 28203, United States",Central Charlotte,Charlotte,+1 704-980-0707,http://southblvddentistry.com/,4.8,142,Dental clinic,Show open hours for the week,https://www.google.com/maps/place/South+Blvd+Dentistry/data=!4m7!3m6!1s0x88569f71f355dfcf:0xab74974e7023bbb7!8m2!3d35.2043482!4d-80.8641667!16s%2Fg%2F11df3qtnyx!19sChIJz99V83GfVogRt7sjcE6XdKs?authuser=0&hl=en&rclk=1,dentist South End Charlotte NC,2026-02-27T16:40:38.406563
SouthEnd Premier Dentistry,"
1520 South Blvd Suite 110, Charlotte, NC 28203, United States",Central Charlotte,Charlotte,+1 704-734-9991,https://southendpremierdental.com/?utm_campaign=gmb,4.7,29,Dentist,Show open hours for the week,https://www.google.com/maps/place/SouthEnd+Premier+Dentistry/data=!4m7!3m6!1s0x88569fb0d4312317:0x8bf8c27cc7948e8a!8m2!3d35.2142391!4d-80.855509!16s%2Fg%2F11w_hfwqpw!19sChIJFyMx1LCfVogRio6Ux3zC-Is?authuser=0&hl=en&rclk=1,dentist South End Charlotte NC,2026-02-27T16:40:44.409948
Dentistry at South End,"
2100 S Tryon St #101, Charlotte, NC 28203, United States",Central Charlotte,Charlotte,+1 980-423-1266,https://www.dentistryatsouthend.com/,4.6,63,Dentist,Show open hours for the week,https://www.google.com/maps/place/Dentistry+at+South+End/data=!4m7!3m6!1s0x88569f002dcf3629:0x6f2c4c2c0cf042d2!8m2!3d35.2108113!4d-80.8670325!16s%2Fg%2F11vy4l76s7!19sChIJKTbPLQCfVogR0kLwDCxMLG8?authuser=0&hl=en&rclk=1,dentist South End Charlotte NC,2026-02-27T16:40:51.699240
Dentistry of the Carolinas - Dilworth/South End,"
2230 Park Rd #202, Charlotte, NC 28203, United States",Central Charlotte,Charlotte,+1 704-527-2440,http://www.dentistryofthecarolinas.com/,5.0,282,Dentist,Show open hours for the week,https://www.google.com/maps/place/Dentistry+of+the+Carolinas+-+Dilworth%2FSouth+End/data=!4m7!3m6!1s0x88569e53e8abb399:0x1027606047449bcf!8m2!3d35.1991043!4d-80.8526153!16s%2Fg%2F1tksp1wp!19sChIJmbOr6FOeVogRz5tER2BgJxA?authuser=0&hl=en&rclk=1,dentist South End Charlotte NC,2026-02-27T16:40:56.655931
Allure Dentistry,"
1300 South Blvd #101A, Charlotte, NC 28203, United States",Central Charlotte,Charlotte,+1 704-302-1919,http://alluredentistryclt.com/,4.8,178,Cosmetic dentist,Show open hours for the week,https://www.google.com/maps/place/Allure+Dentistry/data=!4m7!3m6!1s0x88569fc17248170d:0xc40aa69fb5d39f53!8m2!3d35.2163868!4d-80.8523507!16s%2Fg%2F11jv73q2jf!19sChIJDRdIcsGfVogRU5_TtZ-mCsQ?authuser=0&hl=en&rclk=1,dentist South End Charlotte NC,2026-02-27T16:41:07.080085
Plaza Midwood Dentistry,"
1308 The Plaza F, Charlotte, NC 28205, United States",Central Charlotte,Charlotte,+1 704-837-8480,http://www.pmdent.com/,4.9,537,Dentist,Show open hours for the week,https://www.google.com/maps/place/Plaza+Midwood+Dentistry/data=!4m7!3m6!1s0x8856a000a74cc565:0x17cabe3c5cfedbff!8m2!3d35.220754!4d-80.810152!16s%2Fg%2F11b6_g82sv!19sChIJZcVMpwCgVogR_9v-XDy-yhc?authuser=0&hl=en&rclk=1,dentist Plaza Midwood Charlotte NC,2026-02-27T16:42:35.532422
Dentistry on The Plaza,"
2501 The Plaza Suite 3, Charlotte, NC 28205, United States",Central Charlotte,Charlotte,+1 704-255-5717,https://dentistryontheplaza.com/,4.9,265,Dentist,Show open hours for the week,https://www.google.com/maps/place/Dentistry+on+The+Plaza/data=!4m7!3m6!1s0x88541f5547eaabf7:0x740794d7cfeed5c2!8m2!3d35.2355289!4d-80.8046113!16s%2Fg%2F11sr60f915!19sChIJ96vqR1UfVIgRwtXuz9eUB3Q?authuser=0&hl=en&rclk=1,dentist Plaza Midwood Charlotte NC,2026-02-27T16:42:40.473585
Magnolia Springs Dentistry,"
936 Market St Suite 201, Fort Mill, SC 29708, United States",Central Charlotte,Charlotte,+1 803-456-2404,http://magnoliaspringsdentistry.com/,5.0,163,Dentist,Show open hours for the week,https://www.google.com/maps/place/Magnolia+Springs+Dentistry/data=!4m7!3m6!1s0x88568f297eb590b5:0x888092d0f5fa4e9b!8m2!3d35.028758!4d-80.967296!16s%2Fg%2F11j4nhkyh_!19sChIJtZC1fimPVogRm0769dCSgIg?authuser=0&hl=en&rclk=1,dentist Dilworth Charlotte NC,2026-02-27T16:43:23.417708
iDental Dilworth,"
1315 East Blvd #260, Charlotte, NC 28203, United States",Central Charlotte,Charlotte,+1 704-632-9922,http://www.identaldilworth.com/,5.0,290,Dentist,Show open hours for the week,https://www.google.com/maps/place/iDental+Dilworth/data=!4m7!3m6!1s0x88569f99ef7623f3:0xf7c536f6cad3d147!8m2!3d35.2018487!4d-80.843907!16s%2Fg%2F1q64b7mmj!19sChIJ8yN275mfVogRR9HTyvY2xfc?authuser=0&hl=en&rclk=1,dentist Dilworth Charlotte NC,2026-02-27T16:43:38.763152
Seitlin Dental,"
1014 East Blvd, Charlotte, NC 28203, United States",Central Charlotte,Charlotte,+1 980-550-9921,https://seitlindental.com/,4.9,830,Dentist,Show open hours for the week,https://www.google.com/maps/place/Seitlin+Dental/data=!4m7!3m6!1s0x88569f9b929da805:0x114e56d68c4a287d!8m2!3d35.2042533!4d-80.8482605!16s%2Fg%2F1tctscqw!19sChIJBaidkpufVogRfShKjNZWThE?authuser=0&hl=en&rclk=1,dentist Dilworth Charlotte NC,2026-02-27T16:43:56.840696
East Blvd Dentistry,"
1818 Lombardy Cir, Charlotte, NC 28203, United States",Central Charlotte,Charlotte,+1 704-727-7500,http://www.eastblvddentistry.com/,5.0,152,Dentist,Show open hours for the week,https://www.google.com/maps/place/East+Blvd+Dentistry/data=!4m7!3m6!1s0x88569f5df1669489:0xfdfcdda6a00de911!8m2!3d35.1986369!4d-80.841329!16s%2Fg%2F11td02qvd2!19sChIJiZRm8V2fVogREekNoKbd_P0?authuser=0&hl=en&rclk=1,dentist Dilworth Charlotte NC,2026-02-27T16:44:38.874739
Queens Road Dentistry,"
200 Queens Rd # 310, Charlotte, NC 28204, United States",Central Charlotte,Charlotte,+1 980-480-7905,http://queensroaddentistry.com/?utm_source=gbp&utm_medium=organic&utm_campaign=yext_listing,4.9,375,Dentist,Show open hours for the week,https://www.google.com/maps/place/Queens+Road+Dentistry/data=!4m7!3m6!1s0x88569ff3bf0f6bf1:0x99f427091cb54e8c!8m2!3d35.210578!4d-80.828047!16s%2Fg%2F1ptw52x83!19sChIJ8WsPv_OfVogRjE61HAkn9Jk?authuser=0&hl=en&rclk=1,dentist Dilworth Charlotte NC,2026-02-27T16:44:53.314055
District Dentistry,"
328 W Carson Blvd Suite 100, Charlotte, NC 28203, United States",Central Charlotte,Charlotte,+1 704-910-5006,https://districtdentistryclt.com/,4.9,394,Dentist,Show open hours for the week,https://www.google.com/maps/place/District+Dentistry/data=!4m7!3m6!1s0x8856a1565e8e16cb:0xb0cf1de9c8020e75!8m2!3d35.2224769!4d-80.8544549!16s%2Fg%2F11h3cb4ddw!19sChIJyxaOXlahVogRdQ4CyOkdz7A?authuser=0&hl=en&rclk=1,dentist Dilworth Charlotte NC,2026-02-27T16:45:01.215684
Dr. Kathryn Sudikoff,"
1315 East Blvd, Charlotte, NC 28203, United States",Central Charlotte,Charlotte,+1 704-632-9922,http://www.drsudikoff.com/contact/,5.0,3,Dentist,Show open hours for the week,https://www.google.com/maps/place/Dr.+Kathryn+Sudikoff/data=!4m7!3m6!1s0x88569f99e4c55555:0x1c7d6cb8be8f8661!8m2!3d35.2016287!4d-80.8440034!16s%2Fg%2F11f63xkzyj!19sChIJVVXF5JmfVogRYYaPvrhsfRw?authuser=0&hl=en&rclk=1,dentist Dilworth Charlotte NC,2026-02-27T16:45:38.490805
Dentistry of the Carolinas - East Charlotte,"
6708 Albemarle Rd, Charlotte, NC 28212, United States",Central Charlotte,Charlotte,+1 704-537-1990,http://www.dentistryofthecarolinas.com/,4.7,635,Dentist,Show open hours for the week,https://www.google.com/maps/place/Dentistry+of+the+Carolinas+-+East+Charlotte/data=!4m7!3m6!1s0x885421cb3ea5bc31:0x66f024d2e614ac6a!8m2!3d35.2020802!4d-80.7301101!16s%2Fg%2F1tczwn7b!19sChIJMbylPsshVIgRaqwU5tIk8GY?authuser=0&hl=en&rclk=1,dentist Dilworth Charlotte NC,2026-02-27T16:45:47.431377
Seitlin Lawrence S DDS,"
1014 East Blvd, Charlotte, NC 28203, United States",Central Charlotte,Charlotte,+1 704-375-2030,http://www.seitlindental.com/,4.0,12,Dentist,Show open hours for the week,https://www.google.com/maps/place/Seitlin+Lawrence+S+DDS/data=!4m7!3m6!1s0x88569f9b929da805:0x9a654ac4ddff4135!8m2!3d35.204264!4d-80.8482765!16s%2Fg%2F1tdzm83c!19sChIJBaidkpufVogRNUH_3cRKZZo?authuser=0&hl=en&rclk=1,dentist Dilworth Charlotte NC,2026-02-27T16:45:53.777401
Myers Park Dental Partners,"
1000 Queens Rd, Charlotte, NC 28207, United States",Central Charlotte,Charlotte,+1 704-332-2532,https://www.myersparkdentalpartners.com/,5.0,135,Dentist,Show open hours for the week,https://www.google.com/maps/place/Myers+Park+Dental+Partners/data=!4m7!3m6!1s0x88569f94a769be5f:0x21f8229621ebfbc8!8m2!3d35.2016876!4d-80.8331966!16s%2Fg%2F1tsykx91!19sChIJX75pp5SfVogRyPvrIZYi-CE?authuser=0&hl=en&rclk=1,dentist Myers Park Charlotte NC,2026-02-27T16:46:48.519219
SOUTHPARK DENTAL & ORAL CARE,"
2915 Coltsgate Rd # 100, Charlotte, NC 28211, United States",Central Charlotte,Charlotte,+1 704-365-6505,http://www.southparkdentistcharlotte.com/,4.9,597,Dentist,Show open hours for the week,https://www.google.com/maps/place/SOUTHPARK+DENTAL+%26+ORAL+CARE/data=!4m7!3m6!1s0x88569e14588ee5f1:0xba9717626d89cde0!8m2!3d35.148934!4d-80.8294314!16s%2Fg%2F11c0r5lrht!19sChIJ8eWOWBSeVogR4M2JbWIXl7o?authuser=0&hl=en&rclk=1,dentist Myers Park Charlotte NC,2026-02-27T16:47:10.308916
Charlotte Emergency Dental,"
4010 Park Rd, Charlotte, NC 28209, United States",Central Charlotte,Charlotte,+1 704-525-3939,https://charlotteemergencydental.com/,4.8,1578,Dentist,Show open hours for the week,https://www.google.com/maps/place/Charlotte+Emergency+Dental/data=!4m7!3m6!1s0x88569fab2b38741d:0xfa8b151805fd61cb!8m2!3d35.175922!4d-80.85137!16s%2Fg%2F1vg_dktf!19sChIJHXQ4K6ufVogRy2H9BRgVi_o?authuser=0&hl=en&rclk=1,dentist Myers Park Charlotte NC,2026-02-27T16:47:22.388066
LandMark Dentistry Charlotte,"
300 Billingsley Rd STE 202, Charlotte, NC 28211, United States",Central Charlotte,Charlotte,+1 704-850-9062,https://thelandmarksmile.com/charlotte/?utm_source=google&utm_medium=organic&utm_campaign=gmb-charlotte,5.0,1502,Dentist,Show open hours for the week,https://www.google.com/maps/place/LandMark+Dentistry+Charlotte/data=!4m7!3m6!1s0x88542075c8b9540f:0x32c26ecfca21575!8m2!3d35.1900013!4d-80.8079996!16s%2Fg%2F11dz1wbgp4!19sChIJD1S5yHUgVIgRdRWi_OwmLAM?authuser=0&hl=en&rclk=1,dentist Myers Park Charlotte NC,2026-02-27T16:47:29.414647
Beacon Dental Center,"
4805 Park Rd STE 223, Charlotte, NC 28209, United States",Central Charlotte,Charlotte,+1 704-527-1228,http://www.beacondentalcharlotte.com/,4.9,634,Dentist,Show open hours for the week,https://www.google.com/maps/place/Beacon+Dental+Center/data=!4m7!3m6!1s0x88569e575cf33875:0x718eef343e6ea7b!8m2!3d35.1653939!4d-80.8499871!16s%2Fg%2F1v9lch8c!19sChIJdTjzXFeeVogRe-rmQ_PuGAc?authuser=0&hl=en&rclk=1,dentist Myers Park Charlotte NC,2026-02-27T16:47:48.017424
Southpark Art Dentistry,"
2700 Coltsgate Rd #100, Charlotte, NC 28211, United States",Central Charlotte,Charlotte,+1 704-362-4646,https://southparkartdentistry.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp-listing,4.7,349,Dentist,Show open hours for the week,https://www.google.com/maps/place/Southpark+Art+Dentistry/data=!4m7!3m6!1s0x88569e1662d41feb:0x1835a1d73d35e569!8m2!3d35.1495534!4d-80.8259667!16s%2Fg%2F1vzg2yvq!19sChIJ6x_UYhaeVogRaeU1PdehNRg?authuser=0&hl=en&rclk=1,dentist Myers Park Charlotte NC,2026-02-27T16:47:56.021195
"Dr. Bryan A. Mudd, DDS","
6865 Fairview Rd # A, Charlotte, NC 28210, United States",Central Charlotte,Charlotte,+1 704-364-9686,http://www.southparkdentistry.com/,4.9,495,Dentist,,"https://www.google.com/maps/place/Dr.+Bryan+A.+Mudd,+DDS/data=!4m7!3m6!1s0x88569e16bf91ec6f:0x54a10758376e038f!8m2!3d35.1478736!4d-80.8253666!16s%2Fg%2F1vzg2yvr!19sChIJb-yRvxaeVogRjwNuN1gHoVQ?authuser=0&hl=en&rclk=1",dentist Myers Park Charlotte NC,2026-02-27T16:48:02.950682
Aspire Dental Wellness - SouthPark Charlotte,"
2701 Coltsgate Rd #104, Charlotte, NC 28211, United States",Central Charlotte,Charlotte,+1 980-999-4439,https://aspiredw.com/?utm_source=GoogleBusinessProfile&utm_medium=organic&utm_campaign=GoogleBusinessProfile,4.9,216,Dentist,Show open hours for the week,https://www.google.com/maps/place/Aspire+Dental+Wellness+-+SouthPark+Charlotte/data=!4m7!3m6!1s0x88569f0e4e3b80b3:0xc4b0a39836504184!8m2!3d35.1490024!4d-80.8264669!16s%2Fg%2F11t4gy1kjq!19sChIJs4A7Tg6fVogRhEFQNpijsMQ?authuser=0&hl=en&rclk=1,dentist Myers Park Charlotte NC,2026-02-27T16:48:16.745858
Smiles By Payet Dentistry,"
4601 Park Rd #175, Charlotte, NC 28209, United States",Central Charlotte,Charlotte,+1 980-213-0031,https://www.smilesbypayet.com/,4.9,746,Cosmetic dentist,Show open hours for the week,https://www.google.com/maps/place/Smiles+By+Payet+Dentistry/data=!4m7!3m6!1s0x88569e56cef1703f:0xd7a6e6536627eadc!8m2!3d35.1685108!4d-80.8499553!16s%2Fg%2F1tfh_942!19sChIJP3DxzlaeVogR3OonZlPmptc?authuser=0&hl=en&rclk=1,dentist Myers Park Charlotte NC,2026-02-27T16:48:21.229337
Midtown General & Cosmetic Dentistry,"
2034 Randolph Rd #100, Charlotte, NC 28207, United States",Central Charlotte,Charlotte,+1 704-307-4525,https://www.charlottemidtowndentistry.com/?utm_source=GMB&utm_medium=organic&utm_campaign=DevOptimization&utm_content=Website,4.9,388,Dentist,Show open hours for the week,https://www.google.com/maps/place/Midtown+General+%26+Cosmetic+Dentistry/data=!4m7!3m6!1s0x88569ff06cc4bbf5:0x77da7265dd3f964a!8m2!3d35.2075623!4d-80.8219733!16s%2Fg%2F1tdlcf67!19sChIJ9bvEbPCfVogRSpY_3WVy2nc?authuser=0&hl=en&rclk=1,dentist Myers Park Charlotte NC,2026-02-27T16:48:29.800932
Friendly Dental,"
5940 Fairview Rd #103, Charlotte, NC 28210, United States",Central Charlotte,Charlotte,+1 704-571-1326,https://friendlydentalgroup.com/locations/south-park/,4.7,346,Dental clinic,Show open hours for the week,https://www.google.com/maps/place/Friendly+Dental/data=!4m7!3m6!1s0x88569e685015029d:0x281bbefea533ffc5!8m2!3d35.1512271!4d-80.8412869!16s%2Fg%2F11bwywbtw3!19sChIJnQIVUGieVogRxf8zpf6-Gyg?authuser=0&hl=en&rclk=1,dentist Myers Park Charlotte NC,2026-02-27T16:48:39.312048
Merlo & Fahrney Dentistry,"
1927 Brunswick Ave, Charlotte, NC 28207, United States",Central Charlotte,Charlotte,+1 704-372-5411,http://www.mf-dentistry.com/,5.0,109,Dentist,Show open hours for the week,https://www.google.com/maps/place/Merlo+%26+Fahrney+Dentistry/data=!4m7!3m6!1s0x88569f948cf9614b:0x1893efc326a9ab21!8m2!3d35.2006765!4d-80.8344745!16s%2Fg%2F1tfm24xk!19sChIJS2H5jJSfVogRIaupJsPvkxg?authuser=0&hl=en&rclk=1,dentist Myers Park Charlotte NC,2026-02-27T16:48:48.664706
Montford Park Dentistry,"
4525 Park Rd B102, Charlotte, NC 28209, United States",Central Charlotte,Charlotte,+1 704-523-4515,http://dentalcarecharlotte.com/,5.0,104,Cosmetic dentist,Show open hours for the week,https://www.google.com/maps/place/Montford+Park+Dentistry/data=!4m7!3m6!1s0x88569e56a37db0b1:0x7563fac9438267b9!8m2!3d35.1696847!4d-80.8499551!16s%2Fg%2F1tdjxqvy!19sChIJsbB9o1aeVogRuWeCQ8n6Y3U?authuser=0&hl=en&rclk=1,dentist Myers Park Charlotte NC,2026-02-27T16:48:59.054023
My Dentists,"
411 Billingsley Rd STE 102, Charlotte, NC 28211, United States",Central Charlotte,Charlotte,+1 704-375-8577,http://mydentists.org/,4.9,321,Cosmetic dentist,Show open hours for the week,https://www.google.com/maps/place/My+Dentists/data=!4m7!3m6!1s0x885420747b4ff977:0x4f1ad44abfff5790!8m2!3d35.191025!4d-80.8052001!16s%2Fg%2F1tk7067w!19sChIJd_lPe3QgVIgRkFf_v0rUGk8?authuser=0&hl=en&rclk=1,dentist Myers Park Charlotte NC,2026-02-27T16:49:07.374243
