name,address,city,state,phone,website,rating,review_count,categories,hours,google_maps_url,business_status,has_website,search_term,vertical,scraped_at,place_id
E1 Garage,"2510 Yale St, Houston, TX 77008, USA",Houston,TX,(346) 444-1825,https://e1garage.com/,4.9,351,"car_repair, service, point_of_interest, establishment",Monday: 8:00 AM – 6:00 PM | Tuesday: 8:00 AM – 6:00 PM | Wednesday: 8:00 AM – 6:00 PM | Thursday: 8:00 AM – 6:00 PM | Friday: 8:00 AM – 6:00 PM | Saturday: Closed | Sunday: Closed,https://maps.google.com/?cid=2817546971959986113&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,yes,"auto repair shop Houston, TX",auto_repair,2026-03-11T15:48:00.951361,ChIJFYQHYAfHQIYRwQenAQvwGSc
Santa Ana Auto Care,"5512 W 34th St, Houston, TX 77092, USA",Houston,TX,(713) 956-1145,https://www.santaanaautocare.com/,4.8,634,"tire_shop, auto_parts_store, car_repair, store, service, point_of_interest, establishment",Monday: 8:00 AM – 6:00 PM | Tuesday: 8:00 AM – 6:00 PM | Wednesday: 8:00 AM – 6:00 PM | Thursday: 8:00 AM – 6:00 PM | Friday: 8:00 AM – 6:00 PM | Saturday: Closed | Sunday: Closed,https://maps.google.com/?cid=4071091022825744972&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,yes,"auto repair shop Houston, TX",auto_repair,2026-03-11T15:48:00.951368,ChIJ_4SEEnzGQIYRTGrPN7drfzg
Uptown Automotive Auto Body Shop Repair,"14800 Hempstead Hwy Suite B, Houston, TX 77040, USA",Houston,TX,(713) 668-3639,http://www.myuptownautomotive.com/,4.8,854,"car_repair, service, point_of_interest, establishment",Monday: 8:00 AM – 6:00 PM | Tuesday: 8:00 AM – 6:00 PM | Wednesday: 8:00 AM – 6:00 PM | Thursday: 8:00 AM – 6:00 PM | Friday: 8:00 AM – 6:00 PM | Saturday: 8:00 AM – 2:00 PM | Sunday: Closed,https://maps.google.com/?cid=7400761724480640333&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,yes,"auto repair shop Houston, TX",auto_repair,2026-03-11T15:48:00.951374,ChIJQwAwVILBQIYRTdX51pPJtGY
My Mechanic Kirby,"2536 W Holcombe Blvd, Houston, TX 77030, USA",Houston,TX,(713) 669-9007,http://www.mymechanichouston.com/,4.7,467,"car_repair, service, point_of_interest, establishment",Monday: 7:00 AM – 6:30 PM | Tuesday: 7:00 AM – 6:30 PM | Wednesday: 7:00 AM – 6:30 PM | Thursday: 7:00 AM – 6:30 PM | Friday: 7:00 AM – 6:30 PM | Saturday: 8:00 AM – 4:00 PM | Sunday: Closed,https://maps.google.com/?cid=15694349429808227842&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,yes,"auto repair shop Houston, TX",auto_repair,2026-03-11T15:48:00.951381,ChIJQSG_d0HAQIYRAuaSeKeHzdk
Westchase Auto Repair Center,"10611 Westheimer Rd, Houston, TX 77042, USA",Houston,TX,(713) 977-0000,https://westchaseautorepair.com/,4.8,685,"tire_shop, auto_parts_store, car_repair, store, service, point_of_interest, establishment",Monday: 7:00 AM – 6:00 PM | Tuesday: 7:00 AM – 6:00 PM | Wednesday: 7:00 AM – 6:00 PM | Thursday: 7:00 AM – 6:00 PM | Friday: 7:00 AM – 6:00 PM | Saturday: 7:00 AM – 4:00 PM | Sunday: Closed,https://maps.google.com/?cid=2760136949426489960&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,yes,"auto repair shop Houston, TX",auto_repair,2026-03-11T15:48:00.951391,ChIJu5GgZsvcQIYRaAr_ge75TSY
MD Automotive - Medical Center,"6975 Almeda Rd, Houston, TX 77021, USA",Houston,TX,(713) 747-7575,https://www.mdautohouston.com/,4.6,366,"car_repair, service, point_of_interest, establishment",Monday: 7:00 AM – 6:00 PM | Tuesday: 7:30 AM – 6:00 PM | Wednesday: 7:00 AM – 6:00 PM | Thursday: 7:00 AM – 6:00 PM | Friday: 7:00 AM – 6:00 PM | Saturday: 7:00 AM – 5:00 PM | Sunday: Closed,https://maps.google.com/?cid=12962396231107142028&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,yes,"auto repair shop Houston, TX",auto_repair,2026-03-11T15:48:00.951401,ChIJQ7v7VPK_QIYRjOEAybGu47M
River Oaks Automotive Center,"3800 W Alabama St, Houston, TX 77027, USA",Houston,TX,(713) 627-2886,https://www.riveroaksautomotivecenter.com/,4.5,220,"tire_shop, auto_parts_store, car_repair, store, service, point_of_interest, establishment",Monday: 7:30 AM – 6:00 PM | Tuesday: 7:30 AM – 6:00 PM | Wednesday: 7:30 AM – 6:00 PM | Thursday: 7:30 AM – 6:00 PM | Friday: 7:30 AM – 6:00 PM | Saturday: Closed | Sunday: Closed,https://maps.google.com/?cid=16262955978808148385&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,yes,"auto repair shop Houston, TX",auto_repair,2026-03-11T15:48:00.951408,ChIJCYPxWRzBQIYRocGsQkygseE
Westside Automotive,"12510 Oxford Park Dr, Houston, TX 77082, USA",Houston,TX,(281) 589-8984,https://www.houstonwestsideautomotive.com/,4.8,442,"car_repair, service, point_of_interest, establishment",Monday: 8:00 AM – 6:00 PM | Tuesday: 8:00 AM – 6:00 PM | Wednesday: 8:00 AM – 6:00 PM | Thursday: 8:00 AM – 6:00 PM | Friday: 8:00 AM – 6:00 PM | Saturday: Closed | Sunday: Closed,https://maps.google.com/?cid=4400815011651194195&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,yes,"auto repair shop Houston, TX",auto_repair,2026-03-11T15:48:00.951415,ChIJi35iv1jcQIYRUw2tw-_VEj0
Scott's Auto Repair Kirkwood,"14117 Memorial Dr, Houston, TX 77079, USA",Houston,TX,(281) 497-1900,https://www.scottsautorepair.com/,4.7,784,"car_repair, service, point_of_interest, establishment",Monday: 7:00 AM – 6:00 PM | Tuesday: 7:00 AM – 6:00 PM | Wednesday: 7:00 AM – 6:00 PM | Thursday: 7:00 AM – 6:00 PM | Friday: 7:00 AM – 6:00 PM | Saturday: 7:00 AM – 4:00 PM | Sunday: 7:00 AM – 4:00 PM,https://maps.google.com/?cid=15854208849213322712&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,yes,"auto repair shop Houston, TX",auto_repair,2026-03-11T15:48:00.951423,ChIJKQ4DGDzbQIYR2PU2_PJ2Bdw
"Heights Expert Automotive, formerly Heights Mobil Car Care","1622, 1618 W 18th St, Houston, TX 77008, USA",Houston,TX,(713) 348-9721,http://www.heightsmobilcarcare.com/,4.8,327,"car_repair, service, point_of_interest, establishment",Monday: 8:00 AM – 6:00 PM | Tuesday: 8:00 AM – 6:00 PM | Wednesday: 8:00 AM – 6:00 PM | Thursday: 8:00 AM – 6:00 PM | Friday: 8:00 AM – 6:00 PM | Saturday: Closed | Sunday: Closed,https://maps.google.com/?cid=4651399069341885312&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,yes,"auto repair shop Houston, TX",auto_repair,2026-03-11T15:48:00.951433,ChIJW15xmhvHQIYRgKO0NM8WjUA
AquaMan Mobile Mechanic Car Service - CARS PROGRAMMING,"14938 Atmore Pl Dr, Houston, TX 77082, USA",Houston,TX,(832) 774-7884,,4.9,409,"car_repair, service, point_of_interest, establishment",Monday: 6:00 AM – 1:00 AM | Tuesday: 6:00 AM – 1:00 AM | Wednesday: 6:00 AM – 1:00 AM | Thursday: 6:00 AM – 1:00 AM | Friday: 6:00 AM – 11:30 PM | Saturday: 7:30 AM – 11:00 PM | Sunday: 6:00 AM – 1:00 AM,https://maps.google.com/?cid=8833444153005681324&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,no,"car mechanic Houston, TX",auto_repair,2026-03-11T15:48:02.828535,ChIJw-LOUr7fQIYRrKon06eylno
Stella Link Mobile complete auto repair,"9403 Stella Link Rd, Houston, TX 77025, USA",Houston,TX,(713) 668-6027,https://www.mobil.com/en/,4.9,737,"car_repair, store, service, point_of_interest, establishment",Monday: 8:00 AM – 6:00 PM | Tuesday: 8:00 AM – 6:00 PM | Wednesday: 8:00 AM – 6:00 PM | Thursday: 8:00 AM – 6:00 PM | Friday: 8:00 AM – 6:00 PM | Saturday: 8:00 AM – 3:00 PM | Sunday: Closed,https://maps.google.com/?cid=6156679705329006266&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,yes,"car mechanic Houston, TX",auto_repair,2026-03-11T15:48:02.828558,ChIJsT1zttXBQIYRuvb9j5LrcFU
The Auto Doc,"1208 Montrose Blvd, Houston, TX 77019, USA",Houston,TX,(713) 522-2277,https://theautodoc.net/,4.6,497,"tire_shop, auto_parts_store, car_repair, store, service, point_of_interest, establishment",Monday: 7:30 AM – 5:30 PM | Tuesday: 7:30 AM – 5:30 PM | Wednesday: 7:30 AM – 5:30 PM | Thursday: 7:30 AM – 5:30 PM | Friday: 7:30 AM – 5:30 PM | Saturday: Closed | Sunday: Closed,https://maps.google.com/?cid=14148049220765789828&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,yes,"car mechanic Houston, TX",auto_repair,2026-03-11T15:48:02.828568,ChIJIQUhwli_QIYRhK58hM73V8Q
Danny’s Auto Service,"2524 Chimney Rock Rd, Houston, TX 77056, USA",Houston,TX,(713) 782-2671,https://dannysautoservicetx.com/,4.8,477,"car_repair, service, point_of_interest, establishment",Monday: 7:30 AM – 6:00 PM | Tuesday: 7:30 AM – 6:00 PM | Wednesday: 7:30 AM – 6:00 PM | Thursday: 7:30 AM – 6:00 PM | Friday: 7:30 AM – 6:00 PM | Saturday: 8:00 AM – 4:00 PM | Sunday: Closed,https://maps.google.com/?cid=9468434101805048488&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,yes,"car mechanic Houston, TX",auto_repair,2026-03-11T15:48:02.828575,ChIJN1fFG2LBQIYRqOJIUaaiZoM
Houston Mobile mechanic,"2909 Hillcroft Ave, Houston, TX 77057, USA",Houston,TX,(832) 804-5629,,4.8,96,"car_repair, service, point_of_interest, establishment",Monday: 8:00 AM – 5:00 PM | Tuesday: 8:00 AM – 5:00 PM | Wednesday: 8:00 AM – 5:00 PM | Thursday: 8:00 AM – 5:00 PM | Friday: 8:00 AM – 5:00 PM | Saturday: 8:00 AM – 5:00 PM | Sunday: 8:00 AM – 8:00 PM,https://maps.google.com/?cid=6749287201832724877&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,no,"car mechanic Houston, TX",auto_repair,2026-03-11T15:48:02.828581,ChIJlaCnlM7DQIYRjWlUaPNIql0
Houston Mobile Mechanic & Diesel Repair llc,"3105 Norfolk St, Houston, TX 77098, USA",Houston,TX,(832) 249-1533,,4.8,405,"auto_parts_store, car_repair, store, service, point_of_interest, establishment",Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,https://maps.google.com/?cid=16172382930587708651&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,no,"car mechanic Houston, TX",auto_repair,2026-03-11T15:48:02.828587,ChIJcV_ilnrBQIYR62xFJZfYb-A
Open Road Automotive,"400 W Crosstimbers St, Houston, TX 77018, USA",Houston,TX,(832) 409-6621,https://openroadautorepair.com/,4.8,441,"car_repair, service, point_of_interest, establishment",Monday: 8:00 AM – 6:00 PM | Tuesday: 8:00 AM – 6:00 PM | Wednesday: 8:00 AM – 6:00 PM | Thursday: 8:00 AM – 6:00 PM | Friday: 8:00 AM – 6:00 PM | Saturday: Closed | Sunday: Closed,https://maps.google.com/?cid=11740788761922558131&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,yes,"car mechanic Houston, TX",auto_repair,2026-03-11T15:48:02.828594,ChIJt6sqSivHQIYRs9hKcSyp76I
JJ Auto Body,"340 Erin St, Houston, TX 77009, USA",Houston,TX,(713) 349-2886,https://jjautobodyhouston.com/,4.7,479,"auto_parts_store, car_repair, store, service, point_of_interest, establishment",Monday: 8:00 AM – 5:00 PM | Tuesday: 8:00 AM – 5:00 PM | Wednesday: 8:00 AM – 5:00 PM | Thursday: 8:00 AM – 5:00 PM | Friday: 8:00 AM – 5:00 PM | Saturday: Closed | Sunday: Closed,https://maps.google.com/?cid=15923178512330012527&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,yes,"auto body shop Houston, TX",auto_repair,2026-03-11T15:48:04.401213,ChIJNbhUw-m4QIYRbzeQCn5--tw
Finest Auto Body and Paint LLC,"7702 Irvington Blvd, Houston, TX 77022, USA",Houston,TX,(713) 692-0038,http://www.finestautobodyandpaint.com/,4.9,200,"car_repair, service, point_of_interest, establishment",Monday: 8:00 AM – 5:30 PM | Tuesday: 8:00 AM – 5:30 PM | Wednesday: 8:00 AM – 5:30 PM | Thursday: 8:00 AM – 5:30 PM | Friday: 8:00 AM – 5:00 PM | Saturday: Closed | Sunday: Closed,https://maps.google.com/?cid=18056013375013871916&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,yes,"auto body shop Houston, TX",auto_repair,2026-03-11T15:48:04.401231,ChIJVZgtl0-4QIYRLGFn7X_Yk_o
Leo's Body Shop,"2720 Crossview Dr, Houston, TX 77063, USA",Houston,TX,(713) 789-4130,,4.9,180,"car_repair, service, point_of_interest, establishment",Monday: 7:30 AM – 6:00 PM | Tuesday: 7:30 AM – 6:00 PM | Wednesday: 7:30 AM – 6:00 PM | Thursday: 7:30 AM – 6:00 PM | Friday: 7:30 AM – 6:00 PM | Saturday: Closed | Sunday: Closed,https://maps.google.com/?cid=1310828111486637112&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,no,"auto body shop Houston, TX",auto_repair,2026-03-11T15:48:04.401239,ChIJGfT22AnDQIYRONTB6jj_MBI
Santa Ana Body Shop of Houston 34th,"5502 W 34th St, Houston, TX 77092, USA",Houston,TX,(713) 956-0524,https://santaanabodyshop.com/?y_source=1_MTAyMTMzOTg1NC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,4.8,460,"car_repair, consultant, service, point_of_interest, establishment",Monday: 8:00 AM – 6:00 PM | Tuesday: 8:00 AM – 6:00 PM | Wednesday: 8:00 AM – 6:00 PM | Thursday: 8:00 AM – 6:00 PM | Friday: 8:00 AM – 6:00 PM | Saturday: Closed | Sunday: Closed,https://maps.google.com/?cid=7687198562687291017&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,yes,"auto body shop Houston, TX",auto_repair,2026-03-11T15:48:04.401246,ChIJW-x29XvGQIYRiY7ePl1qrmo
David's Auto Collision,"3308 Ella Blvd suite m, Houston, TX 77018, USA",Houston,TX,(281) 704-9779,http://davidsautocollision.com/,5,371,"car_repair, service, point_of_interest, establishment",Monday: 8:00 AM – 6:00 PM | Tuesday: 8:00 AM – 6:00 PM | Wednesday: 8:00 AM – 6:00 PM | Thursday: 8:00 AM – 6:00 PM | Friday: 8:00 AM – 6:00 PM | Saturday: 9:30 AM – 1:00 PM | Sunday: Closed,https://maps.google.com/?cid=3738709615968538789&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,yes,"auto body shop Houston, TX",auto_repair,2026-03-11T15:48:04.401252,ChIJ0S_A4KnHQIYRpVAkUpaQ4jM
Javiers Auto Body,"3441 Frick Rd 1/2 B, Houston, TX 77086, USA",Houston,TX,(832) 553-1760,https://www.javiersautobody.com/,4.9,89,"car_repair, service, point_of_interest, establishment",Monday: 8:30 AM – 6:30 PM | Tuesday: 8:30 AM – 6:30 PM | Wednesday: 8:30 AM – 6:30 PM | Thursday: 8:30 AM – 6:30 PM | Friday: 8:30 AM – 6:30 PM | Saturday: 8:30 AM – 6:30 PM | Sunday: Closed,https://maps.google.com/?cid=12753214335018959480&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,yes,"auto body shop Houston, TX",auto_repair,2026-03-11T15:48:04.401259,ChIJCXzjupjPQIYReII5R96E_LA
Brookston Body Shop BBS,"1330 N Durham Dr, Houston, TX 77008, USA",Houston,TX,(713) 729-9599,http://www.bbs-collision.com/,4.9,210,"car_repair, service, point_of_interest, establishment",Monday: 8:00 AM – 5:30 PM | Tuesday: 8:00 AM – 5:30 PM | Wednesday: 8:00 AM – 5:30 PM | Thursday: 8:00 AM – 5:30 PM | Friday: 8:00 AM – 5:00 PM | Saturday: Closed | Sunday: Closed,https://maps.google.com/?cid=1260217889536601658&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,yes,"auto body shop Houston, TX",auto_repair,2026-03-11T15:48:04.401266,ChIJ9b52aWrHQIYROu5rXX4xfRE
Elevated Auto & Collision,"323 N Loop W, Houston, TX 77008, USA",Houston,TX,(713) 393-7802,http://www.elevatedautotx.com/,5,170,"car_repair, service, point_of_interest, establishment",Monday: 8:00 AM – 6:00 PM | Tuesday: 8:00 AM – 6:00 PM | Wednesday: 8:00 AM – 6:00 PM | Thursday: 8:00 AM – 6:00 PM | Friday: 8:00 AM – 6:00 PM | Saturday: 8:00 AM – 3:00 PM | Sunday: Closed,https://maps.google.com/?cid=991437004144122177&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,yes,"auto body shop Houston, TX",auto_repair,2026-03-11T15:48:04.401273,ChIJ1Q5JJP3HQIYRQRkw0bNKwg0
