city_name,name,address,borough,city,phone,website,rating,review_count,categories,hours,google_maps_url,search_term,scraped_at,facebook_url,instagram_url,tiktok_url,google_review_count,doctor_count,staff_count,site_score,has_online_booking,comments,segment,segment_name,practice_type,review_recency,latest_review_age
NYC,"Elliott Gutman, DMD","
801 W 180th St, New York, NY 10033, United States",Manhattan,New York,+1 646-862-7001,https://www.washingtonheights-dentist.com/,5.0,28,Dentist,Show open hours for the week,"https://www.google.com/maps/place/Elliott+Gutman,+DMD/data=!4m7!3m6!1s0x89c2f6a0ffd2799d:0xcb93ffa2a41a23a8!8m2!3d40.8501936!4d-73.9388714!16s%2Fg%2F1tqtytbb!19sChIJnXnS_6D2wokRqCMapKL_k8s?authuser=0&hl=en&rclk=1",dentist Harlem Washington Heights Manhattan,2026-02-25T19:25:22.860335,,,,28,,,4,no,No social media; Thin content,1b,Leaky Funnel - Aging Reviews,Solo,Stale,3yr ago
NYC,"M&I Dental Office Iana Arakelova, DDS","
128 Fort Washington Ave, New York, NY 10032, United States",Manhattan,New York,+1 212-781-6490,https://docs.google.com/forms/d/e/1FAIpQLSea1oPPQtkxLrdBQMshg9DaAgwGGMr57nIl1S3zYH-iuXdKCA/viewform?usp=pp_url,4.7,40,Dentist,Show open hours for the week,"https://www.google.com/maps/place/M%26I+Dental+Office+Iana+Arakelova,+DDS/data=!4m7!3m6!1s0x89c2f69b3f859c01:0xadc4598039f9f84d!8m2!3d40.8394205!4d-73.9430535!16s%2Fg%2F1tg6wmng!19sChIJAZyFP5v2wokRTfj5OYBZxK0?authuser=0&hl=en&rclk=1",dentist Harlem Washington Heights Manhattan,2026-02-25T19:25:48.368693,,,,40,,,5,no,No social media,1a,Leaky Funnel - No Booking,Group,Fresh,90d ago
NYC,Preferred Dental Care - Chelsea Dentist,"
135 W 27th St, New York, NY 10001, United States",Manhattan,New York,+1 212-594-7171,https://www.preferreddentalcare.com/locations/chelsea-ny-location,4.9,2210,Dentist,Show open hours for the week,https://www.google.com/maps/place/Preferred+Dental+Care+-+Chelsea+Dentist/data=!4m7!3m6!1s0x89c259a57c84e779:0xdf7218c10eef1ad9!8m2!3d40.7462879!4d-73.9924206!16s%2Fg%2F1tqnmk6w!19sChIJeeeEfKVZwokR2RrvDsEYct8?authuser=0&hl=en&rclk=1,dental clinic Chelsea Flatiron Gramercy Manhattan,2026-02-25T19:33:42.440239,,,,2210,,,5,no,No social media,1a,Leaky Funnel - No Booking,Group,Fresh,60d ago
NYC,"Dr. Victoria Elikashvili, DDS","
471 3rd Ave, New York, NY 10016, United States",Manhattan,New York,+1 212-725-7017,https://www.elikulickdental.com/meet-the-dentists/victoria-elikashvili-d_d_s/,4.9,47,Dentist,Show open hours for the week,"https://www.google.com/maps/place/Dr.+Victoria+Elikashvili,+DDS/data=!4m7!3m6!1s0x89c259061fc594a5:0x946436af977fe802!8m2!3d40.744542!4d-73.9785983!16s%2Fg%2F1tm89bsj!19sChIJpZTFHwZZwokRAuh_l682ZJQ?authuser=0&hl=en&rclk=1",dentist Murray Hill Kips Bay Manhattan,2026-02-25T19:49:06.438584,,,,47,3,,7,no,No social media,1b,Leaky Funnel - Aging Reviews,Group,Aging,2yr 0mo ago
NYC,NYC Dental Associates,"
155 Spring St floor 4, New York, NY 10012, United States",Manhattan,New York,+1 212-226-1899,http://www.nycdent.com/,4.4,151,Dental clinic,Show open hours for the week,https://www.google.com/maps/place/NYC+Dental+Associates/data=!4m7!3m6!1s0x89c2598c3de71371:0x617294ebe5aef2d!8m2!3d40.7245684!4d-74.0015098!16s%2Fg%2F1tdzs192!19sChIJcRPnPYxZwokRLe9avk4pFwY?authuser=0&hl=en&rclk=1,dentist SoHo Tribeca Greenwich Village Manhattan,2026-02-25T20:48:52.048591,,,,151,,,0,no,Website error: Page.goto: net::ERR_ABORTED at http://www.nycdent.,1a,Leaky Funnel - No Booking,Group,Fresh,21d ago
NYC,Advanced Dental Care,"
142 Joralemon St # 6e, Brooklyn, NY 11201, United States",Brooklyn,New York,+1 718-395-9772,https://dentistbrooklyn.com/,4.4,514,Dentist,Show open hours for the week,https://www.google.com/maps/place/Advanced+Dental+Care/data=!4m7!3m6!1s0x89c25ccc236eb963:0x8f6560045927e58e!8m2!3d40.692708!4d-73.993561!16s%2Fg%2F1tk8phyq!19sChIJY7luI8xcwokRjuUnWQRgZY8?authuser=0&hl=en&rclk=1,dentist Downtown Brooklyn,2026-02-25T21:18:32.623191,,,,514,,,0,no,Website timeout,1a,Leaky Funnel - No Booking,Group,Fresh,60d ago
NYC,Brooklyn Comfortable Dental Care - Dr. Christopher Bowers,"
89 Remsen St, Brooklyn, NY 11201, United States",Brooklyn,New York,+1 718-855-7545,https://brooklyncomfortabledentalcare.com/,4.8,74,Dentist,Show open hours for the week,https://www.google.com/maps/place/Brooklyn+Comfortable+Dental+Care+-+Dr.+Christopher+Bowers/data=!4m7!3m6!1s0x89c25a46280e55e5:0x8bf79759077b3576!8m2!3d40.6943587!4d-73.9948543!16s%2Fg%2F1tkbz42b!19sChIJ5VUOKEZawokRdjV7B1mX94s?authuser=0&hl=en&rclk=1,dentist Downtown Brooklyn,2026-02-25T21:20:37.683465,,,,74,,,0,no,Website timeout,1a,Leaky Funnel - No Booking,Group,Fresh,60d ago
NYC,North Brooklyn Dental Care,"
169 Kent St, Brooklyn, NY 11222, United States",Brooklyn,New York,+1 347-215-3088,https://www.northbrooklyndentalcare.com/,4.7,485,Cosmetic dentist,Show open hours for the week,https://www.google.com/maps/place/North+Brooklyn+Dental+Care/data=!4m7!3m6!1s0x89c25940aa3aee9b:0xbb9ed6709beb7f6d!8m2!3d40.731079!4d-73.9539659!16s%2Fg%2F1q62dmg0t!19sChIJm-46qkBZwokRbX_rm3DWnrs?authuser=0&hl=en&rclk=1,dentist Williamsburg Greenpoint Brooklyn,2026-02-25T21:23:24.623786,,,,485,,,3,no,No social media; No mobile viewport; Thin content,1a,Leaky Funnel - No Booking,Group,Fresh,30d ago
NYC,"Rimma Portman, DDS","
One Northside Piers, 10 N 5th St, Brooklyn, NY 11249, United States",Brooklyn,New York,+1 718-384-8880,https://www.helloismile.com/,4.9,80,Dentist,Show open hours for the week,"https://www.google.com/maps/place/Rimma+Portman,+DDS/data=!4m7!3m6!1s0x89c2595dbd7782bb:0x40bdd472eed0bc8a!8m2!3d40.719503!4d-73.9636165!16s%2Fg%2F1hjh0s653!19sChIJu4J3vV1ZwokRirzQ7nLUvUA?authuser=0&hl=en&rclk=1",dentist Williamsburg Greenpoint Brooklyn,2026-02-25T21:26:32.036468,,,,80,4,,9,yes,Has online booking; No social media; Has online booking,1b,Leaky Funnel - Aging Reviews,Group,Aging,2yr 0mo ago
NYC,Bay Parkway Dental Center,"
8502 Bay Pkwy, Brooklyn, NY 11214, United States",Brooklyn,New York,+1 332-230-8567,https://bayparkwaydentalcenter.com/,4.6,796,Dentist,Show open hours for the week,https://www.google.com/maps/place/Bay+Parkway+Dental+Center/data=!4m7!3m6!1s0x89c24506126d0a2b:0x9bd2e04cf2852a22!8m2!3d40.602574!4d-73.9935397!16s%2Fg%2F1tdx50vw!19sChIJKwptEgZFwokRIiqF8kzg0ps?authuser=0&hl=en&rclk=1,dentist Bay Ridge Bensonhurst Brooklyn,2026-02-25T21:36:00.997530,,,,796,,,3,no,No social media; No mobile viewport; Thin content,1a,Leaky Funnel - No Booking,Group,Fresh,7d ago
NYC,Bensonhurst Dental Care,"
1872 80th St, Brooklyn, NY 11214, United States",Brooklyn,New York,+1 718-234-3434,http://www.bensonhurstdentalcare.com/,4.8,530,Cosmetic dentist,Show open hours for the week,https://www.google.com/maps/place/Bensonhurst+Dental+Care/data=!4m7!3m6!1s0x89c245102e685447:0xee2d3b7635c8cd!8m2!3d40.609292!4d-73.9972584!16s%2Fg%2F1w2y_c1m!19sChIJR1RoLhBFwokRzcg1djst7gA?authuser=0&hl=en&rclk=1,dentist Bay Ridge Bensonhurst Brooklyn,2026-02-25T21:37:15.036451,https://www.facebook.com/bensonhurstdental,https://www.instagram.com/bensonhurstdental,,530,,,5,no,No SSL; Thin content,1a,Leaky Funnel - No Booking,Group,Fresh,7d ago
NYC,Bright White 4 Life,"
1797 Flatbush Ave, Brooklyn, NY 11210, United States",Brooklyn,New York,+1 347-524-3631,https://brightwhite4life.as.me/,5.0,50,Teeth whitening service,Show open hours for the week,https://www.google.com/maps/place/Bright+White+4+Life/data=!4m7!3m6!1s0x89c25b7a3a6ba713:0x35d2db7cebef539f!8m2!3d40.6263747!4d-73.9404744!16s%2Fg%2F11r4r6mk0k!19sChIJE6drOnpbwokRn1Pv63zb0jU?authuser=0&hl=en&rclk=1,dentist Flatbush Crown Heights Brooklyn,2026-02-25T21:48:15.680769,,,,50,,,8,yes,Has online booking; No social media,1b,Leaky Funnel - Aging Reviews,Unknown,Stale,3yr ago
NYC,"Dr. Jay Rubin, DMD","
6010 New Utrecht Ave, Brooklyn, NY 11219, United States",Brooklyn,New York,+1 718-633-9600,https://jayrubindmd.com/,4.0,20,Dental implants periodontist,,"https://www.google.com/maps/place/Dr.+Jay+Rubin,+DMD/data=!4m7!3m6!1s0x89c2453a92235e4d:0x2304a7d74c173ae2!8m2!3d40.6275558!4d-73.9968338!16s%2Fg%2F1tf491h_!19sChIJTV4jkjpFwokR4joXTNenBCM?authuser=0&hl=en&rclk=1",dentist Borough Park Sunset Park Brooklyn,2026-02-25T22:04:41.790307,,,,20,,,0,no,Website timeout,1b,Leaky Funnel - Aging Reviews,Solo,Aging,2yr 0mo ago
NYC,Always Smile Dental,"
1580 Dahill Rd 1st floor, Brooklyn, NY 11204, United States",Brooklyn,New York,+1 718-998-8889,http://www.alwayssmile-dental.com/,4.8,110,Dental clinic,Show open hours for the week,https://www.google.com/maps/place/Always+Smile+Dental/data=!4m7!3m6!1s0x89c244e4348cfc09:0x134377d850d25c59!8m2!3d40.6092303!4d-73.9743169!16s%2Fg%2F1td0tt1c!19sChIJCfyMNOREwokRWVzSUNh3QxM?authuser=0&hl=en&rclk=1,dentist Sheepshead Bay Brighton Beach Brooklyn,2026-02-25T23:04:04.371899,,,,110,,,3,no,No social media; No SSL; Thin content,1b,Leaky Funnel - Aging Reviews,Unknown,Stale,6yr ago
NYC,Canarsie Family Dentistry,"
9413 Flatlands Ave ste 102 w, Brooklyn, NY 11236, United States",Brooklyn,New York,+1 718-257-0300,https://canarsiefamilydentistry.com/,4.3,1807,Dentist,Show open hours for the week,https://www.google.com/maps/place/Canarsie+Family+Dentistry/data=!4m7!3m6!1s0x89c25cc2e2d61113:0x8ae7277d1ba4757e!8m2!3d40.6424949!4d-73.903076!16s%2Fg%2F1tdph3jp!19sChIJExHW4sJcwokRfnWkG30n54o?authuser=0&hl=en&rclk=1,dentist Brownsville East New York Brooklyn,2026-02-25T23:07:10.272996,,,,1807,,,0,no,Website error: Page.goto: net::ERR_CONNECTION_REFUSED at https://,1a,Leaky Funnel - No Booking,Group,Fresh,14d ago
NYC,Steinway Family Dental Center,"
32-50 Steinway St, Long Island City, NY 11103, United States",Queens,New York,+1 929-238-9944,http://www.alldentalneeds.com/,4.7,1040,Dentist,Open · Closes 7 pm,https://www.google.com/maps/place/Steinway+Family+Dental+Center/data=!4m7!3m6!1s0x89c25f3b0c63c997:0x4721c5fb730957e!8m2!3d40.7577467!4d-73.9202832!16s%2Fg%2F1tmxxhwg!19sChIJl8ljDDtfwokRfpUwt18ccgQ?authuser=0&hl=en&rclk=1,dentist Astoria Long Island City Queens,2026-02-25T23:15:46.511402,,,,1040,,,4,no,No social media; No SSL,1a,Leaky Funnel - No Booking,Group,Fresh,14d ago
NYC,Preferred Dental Care - Flushing Dentist,"
146-10 45th Ave, Flushing, NY 11355, United States",Queens,New York,+1 718-445-7600,https://www.preferreddentalcare.com/locations/flushing,4.8,2986,Dentist,Show open hours for the week,https://www.google.com/maps/place/Preferred+Dental+Care+-+Flushing+Dentist/data=!4m7!3m6!1s0x89c2603e6a12ac81:0xe069efea7e52b003!8m2!3d40.7547483!4d-73.8165492!16s%2Fg%2F1tdxg6dr!19sChIJgawSaj5gwokRA7BSfurvaeA?authuser=0&hl=en&rclk=1,dentist Flushing Queens New York,2026-02-25T23:24:32.562815,,,,2986,,,5,no,No social media,1a,Leaky Funnel - No Booking,Group,Fresh,30d ago
NYC,Flushing Family Dental Care,"
136-14 Northern Blvd, Flushing, NY 11354, United States",Queens,New York,+1 718-445-7030,http://flushingfamilydentalgroup.com/,4.7,301,Dentist,Show open hours for the week,https://www.google.com/maps/place/Flushing+Family+Dental+Care/data=!4m7!3m6!1s0x89c2600e15e5f3c1:0xf7da7ae5ebb90431!8m2!3d40.7627539!4d-73.8310806!16s%2Fg%2F11c45ynbzm!19sChIJwfPlFQ5gwokRMQS56-V62vc?authuser=0&hl=en&rclk=1,dentist Flushing Queens New York,2026-02-25T23:24:43.116615,,,,301,,,0,no,Website timeout,1a,Leaky Funnel - No Booking,Group,Fresh,30d ago
NYC,Quality Smile Dental Care,"
133-47, 133-47 Sanford Ave Suite C1b, Flushing, NY 11355, United States",Queens,New York,+1 718-888-8828,https://www.qualitysmiledental.com/,4.0,103,Dentist,Show open hours for the week,https://www.google.com/maps/place/Quality+Smile+Dental+Care/data=!4m7!3m6!1s0x89c26016ee393a03:0x1447da32fbe63c14!8m2!3d40.756656!4d-73.829504!16s%2Fg%2F1tfk5byh!19sChIJAzo57hZgwokRFDzm-zLaRxQ?authuser=0&hl=en&rclk=1,dentist Flushing Queens New York,2026-02-25T23:27:44.100162,,,,103,,,0,no,Website timeout,1a,Leaky Funnel - No Booking,Group,Recent,12mo ago
NYC,Roosevelt Dental Care,"
82-15 Roosevelt Ave, Jackson Heights, NY 11372, United States",Queens,New York,+1 718-205-7709,http://www.rooseveltdentalcare.com/,4.8,1384,Dentist,Show open hours for the week,https://www.google.com/maps/place/Roosevelt+Dental+Care/data=!4m7!3m6!1s0x89c25fa92c6e4d83:0xa35686a566ba97da!8m2!3d40.7478292!4d-73.8833211!16s%2Fg%2F11xflc9ls!19sChIJg01uLKlfwokR2pe6ZqWGVqM?authuser=0&hl=en&rclk=1,dentist Jamaica Queens New York,2026-02-25T23:38:30.050253,,,,1384,,,0,no,Website timeout,1a,Leaky Funnel - No Booking,Group,Fresh,7d ago
NYC,FAMILY DENTAL CARE,"
88-10 175th St 1st floor, Jamaica, NY 11432, United States",Queens,New York,+1 718-374-3222,https://drsamad.setmore.com/,4.6,35,Dentist,,https://www.google.com/maps/place/FAMILY+DENTAL+CARE/data=!4m7!3m6!1s0x89c261193d63b409:0x32fc449928a5c2ba!8m2!3d40.7106447!4d-73.7873646!16s%2Fg%2F1262vvc1h!19sChIJCbRjPRlhwokRusKlKJlE_DI?authuser=0&hl=en&rclk=1,dentist Jamaica Queens New York,2026-02-25T23:41:26.154752,,,,35,2,,8,yes,Has online booking; No social media; Has online booking,1b,Leaky Funnel - Aging Reviews,Group,Stale,5yr ago
NYC,Family Dental Svc Of Bayside,"
58-47 Francis Lewis Blvd #106, Bayside, NY 11364, United States",Queens,New York,+1 718-428-6060,http://davidtchodds.com/,4.8,231,Dentist,Show open hours for the week,https://www.google.com/maps/place/Family+Dental+Svc+Of+Bayside/data=!4m7!3m6!1s0x89c261bf69be4c0d:0x6549559dc8ea1bea!8m2!3d40.7443707!4d-73.7756279!16s%2Fg%2F11qngpp_1q!19sChIJDUy-ab9hwokR6hvqyJ1VSWU?authuser=0&hl=en&rclk=1,dentist Bayside Whitestone Queens,2026-02-25T23:43:28.265515,,,,231,,,3,no,No social media; No SSL; Thin content,1a,Leaky Funnel - No Booking,Group,Fresh,7d ago
NYC,Dazzling Smile Dental Group,"
44-02 Francis Lewis Blvd, Bayside, NY 11361, United States",Queens,New York,+1 718-717-8741,https://www.dazzlemysmile.com/?utm_source=GMB&utm_medium=organic&utm_campaign=DevOptimization&utm_content=Website,4.6,184,Dentist,Show open hours for the week,https://www.google.com/maps/place/Dazzling+Smile+Dental+Group/data=!4m7!3m6!1s0x89c261d00934cc7b:0x54d70940a0390f6c!8m2!3d40.7570975!4d-73.7833361!16s%2Fg%2F1tmxrynv!19sChIJe8w0CdBhwokRbA85oEAJ11Q?authuser=0&hl=en&rclk=1,dentist Bayside Whitestone Queens,2026-02-25T23:45:18.122427,,,,184,,,4,no,No social media; Thin content,1a,Leaky Funnel - No Booking,Group,Fresh,7d ago
NYC,Dr. Vered Maslavi Pediatric Dentistry & Orthodontics,"
42-32 Francis Lewis Blvd 2nd Floor, Bayside, NY 11361, United States",Queens,New York,+1 718-279-0900,http://www.baysidekidsdental.com/,4.6,135,Pediatric dentist,Show open hours for the week,https://www.google.com/maps/place/Dr.+Vered+Maslavi+Pediatric+Dentistry+%26+Orthodontics/data=!4m7!3m6!1s0x89c28a6b8a72f805:0xf59806407cd9e882!8m2!3d40.758902!4d-73.784424!16s%2Fg%2F1trchbr6!19sChIJBfhyimuKwokRgujZfEAGmPU?authuser=0&hl=en&rclk=1,dentist Bayside Whitestone Queens,2026-02-25T23:45:42.276612,,,,135,4,,7,yes,Has online booking; No social media; No SSL; No mobile viewport; Has online booking,1b,Leaky Funnel - Aging Reviews,Group,Aging,2yr 0mo ago
NYC,"Dr. Vito G. Clarizio, DMD & Associates","
149-21 14th Ave, Whitestone, NY 11357, United States",Queens,New York,+1 718-746-1415,http://www.vitoclariziodentistry.com/,5.0,69,Dentist,Show open hours for the week,"https://www.google.com/maps/place/Dr.+Vito+G.+Clarizio,+DMD+%26+Associates/data=!4m7!3m6!1s0x89c28a94e2bf6439:0xb432c91955039441!8m2!3d40.7887153!4d-73.8153991!16s%2Fg%2F1trxfmg_!19sChIJOWS_4pSKwokRQZQDVRnJMrQ?authuser=0&hl=en&rclk=1",dentist Bayside Whitestone Queens,2026-02-25T23:48:05.004939,,,,69,,,3,no,No social media; No SSL; Thin content,1a,Leaky Funnel - No Booking,Group,Fresh,30d ago
NYC,Blvd Plaza Dental: Christopher Mihalios DDS,"
42-21 Francis Lewis Blvd, Bayside, NY 11361, United States",Queens,New York,+1 718-279-8202,http://www.blvdplazadental.com/,4.4,30,Dentist,Show open hours for the week,https://www.google.com/maps/place/Blvd+Plaza+Dental:+Christopher+Mihalios+DDS/data=!4m7!3m6!1s0x89c261d08720726b:0x6d6d2d64615c2b9b!8m2!3d40.7588319!4d-73.7835607!16s%2Fg%2F1tdw8_4r!19sChIJa3Igh9BhwokRmytcYWQtbW0?authuser=0&hl=en&rclk=1,dentist Bayside Whitestone Queens,2026-02-25T23:48:29.364073,,,,30,,,0,no,Website timeout,1b,Leaky Funnel - Aging Reviews,Solo,Aging,2yr 0mo ago
NYC,JH Dental Care - JH Family Dental,"
35-60 74th St. Suite #103, Jackson Heights, NY 11372, United States",Queens,New York,+1 718-898-0300,https://www.jacksonheightsdentist.com/,4.9,113,Dentist,Show open hours for the week,https://www.google.com/maps/place/JH+Dental+Care+-+JH+Family+Dental/data=!4m7!3m6!1s0x89c25f06fd7a3eed:0xa780558a71c1e0d2!8m2!3d40.7491183!4d-73.8920227!16s%2Fg%2F1tfmp9k2!19sChIJ7T56_QZfwokR0uDBcYpVgKc?authuser=0&hl=en&rclk=1,dentist Jackson Heights Elmhurst Queens,2026-02-25T23:53:06.054316,,,,113,,,4,no,No social media; Thin content,1a,Leaky Funnel - No Booking,Group,Fresh,90d ago
NYC,"ROBERT GOLIGHTLY DDS, PC","
37-12 90th St, Jackson Heights, NY 11372, United States",Queens,New York,+1 718-429-5550,http://golightlydentalstudio.com/,4.8,465,Dental clinic,Show open hours for the week,"https://www.google.com/maps/place/ROBERT+GOLIGHTLY+DDS,+PC/data=!4m7!3m6!1s0x89c25fbaab10491f:0x2c7dd6c8fff18527!8m2!3d40.750085!4d-73.877059!16s%2Fg%2F1tg690jd!19sChIJH0kQq7pfwokRJ4Xx_8jWfSw?authuser=0&hl=en&rclk=1",dentist Jackson Heights Elmhurst Queens,2026-02-25T23:54:47.626704,,,,465,7,,7,no,Large team (7 doctors); No social media; No SSL,1b,Leaky Funnel - Aging Reviews,Group,Stale,4yr ago
